,468,469,470,471,472,473,474,475,476,477,head_rotation_hor,head_rotation_ver,head_pos,looking_pos
70,"[-0.011580819833734234, 0.3589842661144264]","[-0.013212589073634205, 0.36073897600150173]","[-0.011457232595427113, 0.41507358896823576]","[-0.010305315339960439, 0.35770527252606305]","[-0.01170559910239828, 0.316121567992433]","[0.014129024879844226, 0.3568405774535101]","[0.011666090992900576, 0.35658744571005546]","[0.014149763404563127, 0.42438190577351853]","[0.01789836466190495, 0.35757596828644156]","[0.014097776816855773, 0.3081079946990934]",[-0.0005846917629241943],[-0.00043970346450805664],"[0.4384826421737671, 0.44232237339019775]","[1829, 750]"
71,"[-0.010644197723841847, 0.36007977911073397]","[-0.012220948511655155, 0.3617823665369343]","[-0.010536014475551917, 0.4178255528498771]","[-0.009425473291648202, 0.35896848307435164]","[-0.010747238370207569, 0.3162605944564019]","[0.01323938646133195, 0.3581197925997975]","[0.010897457980101029, 0.3580199756224598]","[0.013270701409408977, 0.4266332060315789]","[0.016856283915296654, 0.3587303190886111]","[0.013198069274597367, 0.30894314554323477]",[-0.00039970874786376953],[-0.00042128562927246094],"[0.439456045627594, 0.4427282512187958]","[1829, 750]"
72,"[-0.010684373749316979, 0.36230726408992353]","[-0.012196491496459683, 0.36428898414415917]","[-0.010551969782243608, 0.41997098639170927]","[-0.009502121243805702, 0.3608923718036135]","[-0.010819518622563225, 0.3185367101483384]","[0.013394575424148191, 0.36151324961553793]","[0.01101836047901709, 0.3613497094358896]","[0.013416152774101957, 0.43023736698511617]","[0.017069657672562712, 0.36218219361232634]","[0.013362410483010819, 0.3120280452464885]",[-0.0005414187908172607],[-0.00040227174758911133],"[0.4393935799598694, 0.444012850522995]","[1829, 750]"
73,"[-0.011170770494649675, 0.36317456260360553]","[-0.0127907417853964, 0.36479594739187926]","[-0.011034824037367703, 0.4205597523085627]","[-0.009914286461061626, 0.36202317039405085]","[-0.01130556459364607, 0.31952431399565845]","[0.013820845377477653, 0.3611828910216066]","[0.011364828003770122, 0.36113142046183544]","[0.013848998020838246, 0.43048701253213595]","[0.017632108260645988, 0.36173814787690184]","[0.013785674210686912, 0.3114327541688944]",[-0.0006028711795806885],[-0.00042513012886047363],"[0.4390147924423218, 0.4442712068557739]","[1829, 750]"
74,"[-0.013515438353414955, 0.36628278350668136]","[-0.015415243676013863, 0.3679457948244451]","[-0.013360443821219509, 0.423795927855336]","[-0.012033041145795304, 0.36505577342112244]","[-0.013674467962986993, 0.3224190597856078]","[0.01639369704186091, 0.3616709120880942]","[0.013537462989108885, 0.36131375843011226]","[0.016414690787852737, 0.43127219170494485]","[0.020780064789717834, 0.3624367272395126]","[0.016366583086800106, 0.3117033472281325]",[-0.0006049275398254395],[-0.00046768784523010254],"[0.43811851739883423, 0.4443374276161194]","[1829, 750]"
75,"[-0.012109032010438905, 0.36434280497378013]","[-0.013800546988373942, 0.3662719992004564]","[-0.011962673476639757, 0.4213368244975689]","[-0.010786801156374178, 0.3628955841247712]","[-0.012259419230680111, 0.3208671050122228]","[0.014589232541232506, 0.3599861654457085]","[0.012066056357778049, 0.3595110003433434]","[0.014605254862667257, 0.42896589268837654]","[0.018445433280646004, 0.3608336603115107]","[0.014566478719703551, 0.31035738661327267]",[-0.0005554258823394775],[-0.00048345327377319336],"[0.43786731362342834, 0.4440031051635742]","[1829, 750]"
76,"[-0.011690671339068953, 0.36368147078411717]","[-0.01336383787363419, 0.3659145336283567]","[-0.011525959411883497, 0.42178939459975034]","[-0.010388199260014178, 0.3620346268837959]","[-0.011857235109780638, 0.31962774851637177]","[0.01434059305833259, 0.36164576161590073]","[0.011752892170362045, 0.36138026983593224]","[0.014353574077061929, 0.43162316449681204]","[0.018396846254927726, 0.3623554137804965]","[0.014317188937933411, 0.31149802348395134]",[-0.0006432831287384033],[-0.0004839301109313965],"[0.4385994076728821, 0.4441494941711426]","[1829, 750]"
77,"[-0.012507124584021185, 0.36399565987930665]","[-0.014278289969221694, 0.36579912708209994]","[-0.01235609148640181, 0.42148331981942994]","[-0.011125749715436476, 0.3626789409137923]","[-0.01266027137937691, 0.32025962456609897]","[0.015488903330105646, 0.3617054572285801]","[0.012696593216909515, 0.36146312295149213]","[0.015505618577379563, 0.4312616377572542]","[0.01985463583273111, 0.36238224785791706]","[0.015458565653140223, 0.3117734951836611]",[-0.0006467998027801514],[-0.0004807412624359131],"[0.43903982639312744, 0.4440215826034546]","[1829, 750]"
78,"[-0.01099836113003458, 0.35906633652825004]","[-0.012537437045877701, 0.3609568892612691]","[-0.01085057003071676, 0.41527764354428637]","[-0.009795374353958901, 0.35770177605499154]","[-0.011151073293342688, 0.31616804888947714]","[0.013491367271108242, 0.35676159878694486]","[0.011099737024341963, 0.35615826759190006]","[0.013486504427871542, 0.42391710475866134]","[0.01718533275624419, 0.3578734080208867]","[0.013482877419905578, 0.30824930462061534]",[-0.0005873143672943115],[-0.0004399716854095459],"[0.43849286437034607, 0.4431011974811554]","[1829, 750]"
79,"[-0.011207767203205, 0.3610054515139728]","[-0.01276318724719503, 0.36287247498004543]","[-0.011040762039537142, 0.4176435537887165]","[-0.009991230078907324, 0.35965709155844283]","[-0.011383626136039776, 0.31786414542625746]","[0.013743155426673082, 0.3582654196905514]","[0.011303015110653871, 0.3579647512073678]","[0.013750800190156169, 0.42632510475438623]","[0.01751862208151349, 0.3590976611791515]","[0.013722145041127216, 0.30926333618415736]",[-0.0006175637245178223],[-0.000446319580078125],"[0.43842047452926636, 0.44334226846694946]","[1829, 750]"
80,"[-0.011467029410118155, 0.3599778397603857]","[-0.013036384574136098, 0.3619084711329029]","[-0.011338728081858922, 0.41616807660859173]","[-0.010232283559099789, 0.3585548661416713]","[-0.011599421444655074, 0.3171690562807618]","[0.014061752692629647, 0.35853179450832023]","[0.011593443791756114, 0.3585611116057086]","[0.014094704767553038, 0.42614168274859515]","[0.01785759872146057, 0.35905901904637316]","[0.014017115667811619, 0.3098127115664477]",[-0.0006049275398254395],[-0.0004495680332183838],"[0.4381140172481537, 0.44283735752105713]","[1829, 750]"
81,"[-0.011370505890982723, 0.36207673283480757]","[-0.012953738672280718, 0.3639859602327362]","[-0.011225536963165719, 0.41969212756360424]","[-0.010130532568280826, 0.36076160057144546]","[-0.011518974185349168, 0.3184119310114728]","[0.01409664771195335, 0.36127281112126747]","[0.01160049289520148, 0.36130546836006544]","[0.014123497281103247, 0.4294281727011325]","[0.01795698841271797, 0.3618759896475504]","[0.014057108701117307, 0.31225594356308434]",[-0.0005446076393127441],[-0.0004356205463409424],"[0.4387330412864685, 0.4432530403137207]","[1829, 750]"
82,"[-0.012372060500039611, 0.365688659016982]","[-0.014156097513171923, 0.3673578779559116]","[-0.012256926662080711, 0.42497484108044664]","[-0.010981903901077882, 0.3645755847997062]","[-0.01248185445047376, 0.32075794074251585]","[0.015459689453148889, 0.3624279095227855]","[0.012706875102102366, 0.36216699861392887]","[0.015477886983528318, 0.4311466164320641]","[0.01972976268871491, 0.36324759738672485]","[0.015424340002837222, 0.31296747264063746]",[-0.0005283355712890625],[-0.00041037797927856445],"[0.4388169050216675, 0.4443674087524414]","[1829, 750]"
83,"[-0.011645987685969259, 0.36710884602788085]","[-0.013334027238949553, 0.36870840155126966]","[-0.011538489532188891, 0.4263865680938503]","[-0.010333603120111246, 0.36592867854502814]","[-0.011749477878185885, 0.3220712822090922]","[0.014485224861248697, 0.36415605505019377]","[0.011899236709977938, 0.36407851185739143]","[0.014503800207221652, 0.43369149808502794]","[0.018507861858554648, 0.36476414326844475]","[0.014451728813816837, 0.3141768020316174]",[-0.00048342347145080566],[-0.00043335556983947754],"[0.43856120109558105, 0.44494038820266724]","[1829, 750]"
84,"[-0.012341036890564172, 0.36533571602984755]","[-0.014125759326314836, 0.36705157217914763]","[-0.012188226520431139, 0.4240704890759987]","[-0.010956826105681267, 0.36405720996019963]","[-0.012496339604602212, 0.3208131441714832]","[0.014979134290565879, 0.3627981169227118]","[0.012330202343365095, 0.36274013034114966]","[0.015004308625289339, 0.4331999628783778]","[0.019081573571760244, 0.363363120751634]","[0.014941558728185055, 0.31239297753158873]",[-0.0007058382034301758],[-0.0005046725273132324],"[0.4376790523529053, 0.4447583258152008]","[1829, 750]"
85,"[-0.012165295580875517, 0.3638442579692567]","[-0.013896970450202595, 0.3654670725037782]","[-0.01204113986010563, 0.4210354220641736]","[-0.010816541053774227, 0.3626539956761103]","[-0.01228988126499956, 0.32024028654644693]","[0.014838049827226509, 0.3607447189297317]","[0.012235454669800177, 0.3604727769052609]","[0.014853549537745326, 0.429768335461592]","[0.01883182810762603, 0.3614926922281899]","[0.014804774600461602, 0.3111059943687797]",[-0.0006391406059265137],[-0.0005079805850982666],"[0.4377787709236145, 0.44399964809417725]","[1829, 750]"
86,"[-0.010824026643757893, 0.36297350736954653]","[-0.012335423367874248, 0.3646569125212207]","[-0.010677806050513933, 0.4199293617258341]","[-0.009642344083504487, 0.3616699804696967]","[-0.010976105176910054, 0.31949709091601114]","[0.013317473609611538, 0.3590862756135513]","[0.010974023340622729, 0.3586950029790129]","[0.013335011360801936, 0.42684732921027646]","[0.01692232796739645, 0.36000906481341594]","[0.01328832623297974, 0.31019383046437593]",[-0.0005664825439453125],[-0.00045937299728393555],"[0.43856602907180786, 0.44391804933547974]","[1829, 750]"
87,"[-0.010849610713526796, 0.363638880835096]","[-0.012386095563682342, 0.36540793037745517]","[-0.01070743256145282, 0.42153971824491965]","[-0.009650824164509417, 0.3623041467648015]","[-0.010995229382430007, 0.3195838367897155]","[0.013444242092868354, 0.3599930167495674]","[0.011076519487918757, 0.3594636448791407]","[0.013457199048111303, 0.4278820980174553]","[0.01709002511122306, 0.3610654519789751]","[0.013419512319076657, 0.3110222255342924]",[-0.0004986822605133057],[-0.0004425048828125],"[0.4389566481113434, 0.44414353370666504]","[1829, 750]"
88,"[-0.010483892118455249, 0.3660696181392373]","[-0.011975298019542962, 0.36801067029319745]","[-0.010345719004523798, 0.42378455018718997]","[-0.009324610924150246, 0.3646059368673467]","[-0.010627014735467628, 0.32219124554328793]","[0.013107565346231892, 0.36375316138286573]","[0.010768827396786534, 0.36385144412298337]","[0.013149137670543867, 0.43336443385371953]","[0.016749119121304012, 0.36419987444468277]","[0.01305426762815036, 0.3138055189849649]",[-0.00046899914741516113],[-0.00043448805809020996],"[0.43915772438049316, 0.444855272769928]","[1829, 750]"
89,"[-0.010229306951412895, 0.36651856321907084]","[-0.011696764668840346, 0.3682883632679651]","[-0.010090954253052986, 0.42415165560949114]","[-0.009092352872870227, 0.36512112765983573]","[-0.010371734607430102, 0.3226287192306357]","[0.012714386161855967, 0.3639048793859649]","[0.010438902548491589, 0.36416959971000223]","[0.012754945357202943, 0.433215095927307]","[0.016265262746177837, 0.3641744163717664]","[0.012662122852642649, 0.31409359677715787]",[-0.0005053877830505371],[-0.00045922398567199707],"[0.43880531191825867, 0.44486063718795776]","[1829, 750]"
90,"[-0.010104131450084366, 0.36642418537034716]","[-0.011553674470804975, 0.3682192928728305]","[-0.009965307753748721, 0.42403354012242994]","[-0.008981274620318485, 0.3650009750653441]","[-0.010247303663678684, 0.3225589017309675]","[0.012564166654302234, 0.36382198909299934]","[0.010315544784145078, 0.3640681644134157]","[0.012603542730875722, 0.4331072074104254]","[0.016073414499412304, 0.3641138352572449]","[0.012513124097984676, 0.3140308403742059]",[-0.0004881918430328369],[-0.00045931339263916016],"[0.43883851170539856, 0.4448850750923157]","[1829, 750]"
91,"[-0.010169981994341078, 0.36616828708004745]","[-0.011629104011176882, 0.36799063973994545]","[-0.01002900155999645, 0.42369054957939395]","[-0.009039673965853296, 0.3647348799670886]","[-0.01031535738567662, 0.3223721092290323]","[0.012620796582924502, 0.36367722563973787]","[0.010364226341234463, 0.3639260890223413]","[0.01265910839076876, 0.4328428576671912]","[0.016140860923676274, 0.36396495454839384]","[0.012570799816499594, 0.31395484208208835]",[-0.0005074441432952881],[-0.00045946240425109863],"[0.4387650489807129, 0.4448634386062622]","[1829, 750]"
92,"[-0.011346129464189078, 0.3656854321205189]","[-0.012953478544377959, 0.36745468796703984]","[-0.011192825560800493, 0.4234714260003737]","[-0.010095121017089427, 0.3642363447682573]","[-0.011504939244037286, 0.32165617088710924]","[0.013771584841385243, 0.36268685254192107]","[0.011335179124314084, 0.3627653854840769]","[0.01379266531387702, 0.43358375288364426]","[0.01754955737482231, 0.3631507068816451]","[0.013742276968436697, 0.31204283531956284]",[-0.0006261169910430908],[-0.0005048513412475586],"[0.43789809942245483, 0.4454050064086914]","[1829, 750]"
93,"[-0.011139058625500246, 0.3638881201803928]","[-0.012703038047516595, 0.36551988568081967]","[-0.010997582985735367, 0.4202065191811512]","[-0.009919486948087012, 0.3624883797370599]","[-0.011287031824119713, 0.32070406473024105]","[0.01346279675559561, 0.3611209135246161]","[0.011104720073047096, 0.36103456462141453]","[0.013477792063770876, 0.4310142774373292]","[0.017094676858282795, 0.36171978015652223]","[0.013439437662244055, 0.31100537420285745]",[-0.0006008744239807129],[-0.0005213320255279541],"[0.4377650320529938, 0.44474366307258606]","[1829, 750]"
94,"[-0.011828861415970544, 0.3632657101053693]","[-0.013527680641370818, 0.36531676252492074]","[-0.011689500473690582, 0.4213133235758149]","[-0.010506590513880571, 0.3617566449718313]","[-0.01196781444135735, 0.3191829613464987]","[0.014366875968512908, 0.36179775418488175]","[0.011852882223103729, 0.3615397360393768]","[0.014379852564922484, 0.4311322048737779]","[0.018228333334125803, 0.36254999781577835]","[0.014341808392556991, 0.3119293882547996]",[-0.0006401240825653076],[-0.00047662854194641113],"[0.4382344186306, 0.4445585012435913]","[1829, 750]"
95,"[-0.011947156434692751, 0.36337482557889367]","[-0.013652766018592739, 0.36533741292408217]","[-0.011813034364165875, 0.42124266850154246]","[-0.010617069310369098, 0.3619253532609428]","[-0.012080826590252879, 0.3193560948455649]","[0.014544271004316515, 0.36199166455402426]","[0.011999796936276065, 0.36177916421764406]","[0.014560397356813965, 0.4312180366092888]","[0.01845110745674053, 0.3627209152266235]","[0.014516222647861165, 0.31221673523928234]",[-0.0006596744060516357],[-0.0004686415195465088],"[0.4383469521999359, 0.4444936215877533]","[1829, 750]"
96,"[-0.012688931413456384, 0.36207960456809624]","[-0.014509571494285412, 0.36385776221279603]","[-0.01254110483936082, 0.4192999149889872]","[-0.011273423581938549, 0.36075051542964365]","[-0.012839822157871682, 0.3184673328879198]","[0.015434854453788598, 0.3592694417651461]","[0.012729527611609014, 0.35892568757357307]","[0.015445156332983039, 0.42825600561820576]","[0.01958890785944885, 0.36006959134785477]","[0.015411441573289615, 0.3096665639861742]",[-0.0006690919399261475],[-0.00044211745262145996],"[0.43804931640625, 0.44385480880737305]","[1829, 750]"
97,"[-0.011869636084138645, 0.36060509154875775]","[-0.013560817871162699, 0.3626828201513687]","[-0.011741275041217029, 0.4180702732533316]","[-0.010549815843728483, 0.3591135714888369]","[-0.011997360293403451, 0.31693388960122515]","[0.01449872691711638, 0.3578232492503087]","[0.01195439814425816, 0.35751869295008737]","[0.014511707889074249, 0.4265378423952301]","[0.018410506267355402, 0.3585758265774803]","[0.01447340162992491, 0.3084422846859889]",[-0.0005571246147155762],[-0.00047284364700317383],"[0.4382246136665344, 0.4436228275299072]","[1829, 750]"
98,"[-0.011974634644164279, 0.36591803281112384]","[-0.013675411649332867, 0.368006539802884]","[-0.011825177037039947, 0.424558358241473]","[-0.010649081564834295, 0.3644076053159466]","[-0.012126141487088394, 0.3214564359457839]","[0.014815573204302263, 0.362475509904178]","[0.012218616897579125, 0.36262829598703533]","[0.014853803299951314, 0.4310093551261621]","[0.018810950512016738, 0.3628248232790322]","[0.014767470857225209, 0.3131451538752886]",[-0.0005055367946624756],[-0.00046005845069885254],"[0.43891462683677673, 0.44449180364608765]","[1829, 750]"
